


Save Time :2026-04-30 12:19:27
User Name :fmboma

Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS,Data Access Time (ms),Total Cell Unavail Duration(s)
2026-04-23,HRE-0106-Marimba,CELL_TDD,Marimba_LTE_1,1,HRE-0106-Marimba,100%,99.9999,98.8492,99.556,95.6594,99.7849,1.85,98.0728,98.1064,99.9995,285.0452,213.3649,71.6804,4.2069,11,6.8579,8.8013,14.2433,6.0011,0.1833,0,0,22.5241,44.2554,1.0517,24.3745,7.8772,10.0822,2.1506,2335
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_6,6,CZA-0007-Seke South,100%,100,98.9936,99.9353,94.178,99.5445,1.5632,99.6639,99.7243,100.0007,1250.0577,1144.537,105.5207,19.7494,37,8.7905,4.0614,13.4586,5.9561,0.1627,0,0,52.4613,63.1176,4.9374,43.6375,11.279,15.2618,2.185,0
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_5,5,CZA-0007-Seke South,100%,100,99.073,99.8695,92.0544,99.6357,0.7477,97.8909,98.3362,100,560.5415,516.4637,44.0778,12.9063,32,5.9629,2.3798,14.5971,6.3479,0.1785,0,0,50.7186,51.6214,3.2266,37.4926,9.1711,10.7886,2.6885,0
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_4,4,CZA-0007-Seke South,100%,100,99.8437,99.9592,99.7065,99.7828,0.8321,98.6214,98.9836,100,401.9855,362.644,39.3415,14.473,31,5.5691,2.7314,16.2694,7.0778,0.2234,0,0.0002,41.1675,51.2433,3.6183,37.6714,9.9242,8.9518,2.7809,0
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_3,3,CZA-0007-Seke South,100%,100,99.014,99.9161,92.8378,99.7669,1.4028,99.8656,99.9222,100,1069.471,977.0959,92.3752,21.4662,42,10.3395,3.401,11.6533,6.4929,0.1403,0,0,44.2682,57.3969,5.3666,35.1995,11.4258,16.5707,2.2531,0
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_2,2,CZA-0007-Seke South,100%,100,99.5685,99.948,96.1518,99.7236,0.9046,99.1412,99.3062,99.9993,672.9338,605.276,67.6578,15.1058,33,6.9013,3.3611,13.4208,6.44,0.1588,0,0,46.9429,54.697,3.7764,33.0177,9.7612,11.5512,2.6648,0
2026-04-23,CZA-0007-Seke South,CELL_TDD,Seke South_LTE_1,1,CZA-0007-Seke South,100%,100,99.73,99.8856,99.049,99.3376,1.5691,99.6785,99.757,100,487.509,438.1057,49.4033,15.5907,33,6.6813,4.1059,14.1789,5.0785,0.1817,0,0.0001,38.2079,51.811,3.8977,29.7349,10.6545,11.2987,2.413,0
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_6,6,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,99.4066,99.813,95.9332,99.7405,1.2171,99.5264,99.6475,99.9539,485.4131,405.289,80.1241,14.8785,63,3.9644,5.6939,15.6959,6.8385,0.1924,0,0,57.3832,54.5264,3.7196,43.0241,10.6541,9.9369,3.0668,13590
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_5,5,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,97.6272,99.7399,86.5147,99.452,1.0757,98.4018,99.1794,99.9539,358.4489,329.8654,28.5835,13.1807,54,4.342,2.0753,16.2845,8.5491,0.204,0,0,59.5899,47.9448,3.2952,44.7446,8.6648,8.4634,2.7184,13590
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_4,4,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,97.4878,99.74,86.3692,99.5341,0.7757,99.2635,99.5518,99.9539,851.4881,773.8369,77.6512,22.3921,144,6.055,4.4139,13.3713,6.8127,0.1577,0,0.0002,59.6457,54.637,5.598,44.5928,10.2428,14.4049,2.4739,13590
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_3,3,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,99.7641,99.8863,98.6146,99.7384,1.0335,99.7619,99.8338,99.9539,685.3174,615.3588,69.9586,18.4862,98,5.2625,4.7303,15.45,6.1582,0.1856,0,0,56.5618,52.4922,4.6215,37.7442,10.3488,10.3178,2.7183,13590
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_2,2,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,98.6387,99.7835,93.617,99.4615,1.5023,99.1023,99.3377,99.9539,396.2137,360.7266,35.4871,10.7857,58,5.8558,3.0135,14.6411,6.5178,0.1818,0,0,39.8772,49.1956,2.6964,31.4385,8.7539,9.5014,2.5761,13590
2026-04-23,CZA-0004-Chitungwiza Arts Centre,CELL_TDD,CZA-0004-Chitungwiza Arts Centre_LTE_1,1,CZA-0004-Chitungwiza Arts Centre,91%,99.9991,98.557,99.8234,91.8576,99.5785,0.7969,99.1239,99.4731,99.9548,965.5004,877.9334,87.5671,23.1792,78,6.8236,4.7408,12.0844,5.7601,0.1431,0,0.0002,61.2895,55.3805,5.7948,38.1567,10.5005,14.7028,2.3952,13590
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_6,6,HRE-0227-Agricura,100%,100,97.8173,99.7136,96.1497,99.7635,0.7128,99.5968,99.6101,100.0053,241.899,218.3504,23.5486,3.2121,10,12.4637,4.0368,11.0942,2.3158,0.129,0,0,19.7415,52.1592,0.803,18.4132,10.1042,13.0012,2.2615,0
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_5,5,HRE-0227-Agricura,100%,100,97.9112,99.9326,91.9953,99.8537,0.5211,100,100,100.0053,266.8288,229.4511,37.3776,5.1772,12,14.5391,6.2185,11.6774,2.704,0.1373,0,0,13.4373,42.9869,1.2943,17.4183,9.6548,16.0463,2.1913,0
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_4,4,HRE-0227-Agricura,100%,100,98.5294,99.969,94.6548,99.7368,0.5362,99.763,99.6746,100.0053,738.059,686.1409,51.9181,9.0345,22,14.1167,4.845,11.7084,1.9858,0.1284,0,0,35.2664,54.6941,2.2586,25.8992,9.9887,15.3887,2.206,0
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_3,3,HRE-0227-Agricura,100%,100,99.3402,99.9215,98.5993,99.8846,0.8782,99.851,99.7118,100.0053,307.7161,281.5009,26.2152,4.4163,10,10.47,5.5275,11.4731,2.1944,0.133,0,0,21.6816,39.1327,1.1041,21.5532,8.2533,9.2893,2.2335,0
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_2,2,HRE-0227-Agricura,100%,100,98.0726,99.8868,92.5926,99.0805,0.5335,100,100,100.0079,269.9618,245.6251,24.3368,3.4959,11,15.9045,4.8636,11.4316,2.4507,0.1377,0,0,12.8522,36.8315,0.874,14.1472,9.9477,15.0094,2.1146,0
2026-04-23,HRE-0227-Agricura,CELL_TDD,Agricura_LTE_1,1,HRE-0227-Agricura,100%,100,99.1211,99.9649,97.1955,99.7265,0.4065,99.6487,99.5812,100.0053,311.9398,290.8826,21.0572,5.9131,15,9.6116,4.3327,10.6402,1.7463,0.1216,0,0,23.1406,39.411,1.4783,20.4715,8.5773,10.2359,2.2046,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_6,6,CZA-0001-Zengeza,100%,100,97.5038,99.7277,89.2077,99.0545,1.452,99.7519,99.7941,100.0003,990.4314,904.1447,86.2866,30.8603,61,5.601,3.2831,14.5128,8.4797,0.167,0,0,64.5114,57.2452,7.7151,48.8094,10.5969,14.3009,2.6516,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_5,5,CZA-0001-Zengeza,100%,100,96.8662,99.541,87.4567,99.1294,1.5095,99.9111,99.9257,100.0003,497.2181,448.721,48.4971,10.6801,24,4.8884,3.5994,15.1689,7.8337,0.1838,0,0.0001,55.4725,48.6416,2.67,42.1941,8.66,7.7509,2.8108,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_4,4,CZA-0001-Zengeza,100%,100,96.1745,99.42,84.4784,99.0064,1.6403,99.3814,99.6698,100.0003,673.4596,612.6105,60.8491,20.5591,48,5.5561,2.8973,13.6415,8.1929,0.1666,0,0,56.2139,53.8419,5.1398,43.7006,9.8949,11.759,2.5611,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_3,3,CZA-0001-Zengeza,100%,100,98.2151,99.6987,90.1135,99.3494,1.0377,99.9,99.9037,100.0003,1375.5715,1230.42,145.1515,32.8294,56,6.4407,4.6801,12.8139,7.4776,0.1486,0,0,64.4168,60.2605,8.2073,43.8455,10.5672,15.2766,2.4276,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_2,2,CZA-0001-Zengeza,100%,100,98.968,99.814,94.1872,99.6237,1.2326,99.9649,99.9678,100.0003,601.0885,553.0763,48.0122,16.0458,33,4.4597,3.0699,16.0626,6.6308,0.1857,0,0,57.0217,50.6466,4.0115,40.0394,10.0023,9.1347,2.7961,0
2026-04-23,CZA-0001-Zengeza,CELL_TDD,Zengeza_LTE_1,1,CZA-0001-Zengeza,100%,100,97.839,99.7539,87.8437,99.2797,0.9204,99.7423,99.8062,100.0017,1042.0178,941.7519,100.2659,26.3493,47,8.1412,3.6239,12.154,13.8407,0.141,0,0,54.1361,61.1438,6.5873,38.6535,10.3417,14.0035,2.3477,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_6,6,CZA-0003-Nyatsime,100%,100,93.0467,98.7061,77.8833,98.3361,2.8082,99.6134,99.6261,99.9996,520.1016,473.5333,46.5683,16.8272,67,4.2005,2.5917,16.4925,10.2229,0.2072,0,0.0002,50.7973,45.5251,4.2068,43.4867,8.4341,9.4673,3.4137,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_5,5,CZA-0003-Nyatsime,100%,100,96.407,99.6059,86.4307,99.1565,1.7078,99.3631,99.2918,100,732.9372,649.5587,83.3784,14.827,33,7.771,4.4033,10.8572,7.343,0.1362,0,0,45.5609,57.0942,3.7067,37.2399,9.7454,15.8764,2.3586,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_4,4,CZA-0003-Nyatsime,100%,100,97.561,99.8026,90.0906,99.4442,1.2118,99.7803,99.8155,100,600.4946,549.0693,51.4253,21.1985,41,6.8004,2.2966,14.5521,8.523,0.1856,0,0,49.33,53.418,5.2996,39.8873,10.4483,11.7479,2.5906,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_3,3,CZA-0003-Nyatsime,100%,100,97.608,99.4916,89.8227,98.9552,2.4347,99.8414,99.8182,100,378.7786,328.1309,50.6477,17.1374,68,3.2303,3.2414,16.3893,9.2908,0.201,0,0.0002,46.97,44.0402,4.2843,36.8372,8.7689,8.2332,4.2987,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_2,2,CZA-0003-Nyatsime,100%,100,97.8329,99.8637,90.7645,99.4556,1.444,99.4264,99.7201,100,618.6192,558.1335,60.4857,15.1592,31,7.2674,3.9131,13.368,6.2547,0.1671,0,0,41.0234,53.3507,3.7898,32.6087,9.8752,13.7797,2.3687,0
2026-04-23,CZA-0003-Nyatsime,CELL_TDD,Nyatsime_LTE_1,1,CZA-0003-Nyatsime,100%,100,98.8088,99.8711,94.8713,99.2778,1.1746,99.8881,99.8795,99.9996,927.733,833.9117,93.8213,19.453,39,7.9746,4.0353,12.852,6.7642,0.1552,0,0,55.1001,56.1962,4.8633,38.292,10.0761,12.3906,2.538,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_6,6,HRE-0141-Zimre Park,100%,100,97.884,99.7432,94.2325,99.5941,1.0672,99.1003,99.1986,100.001,567.1284,517.4756,49.6528,9.4707,21,12.3067,3.156,11.7216,6.1873,0.1431,0,0.0001,29.4466,58.3388,2.3677,23.6314,11.3006,15.4979,2.0796,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_5,5,HRE-0141-Zimre Park,100%,100,98.8631,99.7942,95.8349,99.7114,1.4739,99.46,99.3501,100.001,859.5023,728.3568,131.1455,13.5757,25,8.5031,7.4698,15.2404,5.9332,0.1806,0,0,46.3184,57.7696,3.3939,41.1246,10.0488,13.2274,2.5306,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_4,4,HRE-0141-Zimre Park,100%,100,97.4164,99.7334,90.3651,99.4377,1.78,99.0862,99.2798,100.001,702.2496,629.4316,72.8181,12.309,25,8.1157,4.2938,12.3399,6.3271,0.1476,0,0,46.585,53.4324,3.0772,38.0423,9.9495,12.427,2.5459,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_3,3,HRE-0141-Zimre Park,100%,100,99.1139,99.9667,97.0565,99.7041,0.7366,99.1322,99.2546,100.0016,741.0974,669.3407,71.7567,10.6469,22,17.8593,4.9671,12.0888,4.3449,0.1321,0,0,24.1503,51.7824,2.6617,18.8072,11.705,18.5659,1.9435,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_2,2,HRE-0141-Zimre Park,100%,100,99.2828,99.8044,96.3747,99.728,1.1272,99.1964,99.1053,100.001,1005.5616,905.4623,100.0993,17.671,31,11.7794,5.2878,13.322,4.9291,0.1565,0,0,45.8658,55.6151,4.4178,34.7937,11.3748,15.2705,2.3996,0
2026-04-23,HRE-0141-Zimre Park,CELL_TDD,Zimre Park_LTE_1,1,HRE-0141-Zimre Park,100%,100,97.8316,99.87,90.7422,99.6858,0.972,99.609,99.6951,100.001,814.5665,724.0742,90.4923,12.9916,30,8.7341,5.3565,12.327,5.7864,0.1466,0,0.0001,41.6765,55.3653,3.2479,30.7125,10.1342,13.0636,2.3604,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_6,6,HRE-0124-Ruwa,100%,100,99.692,99.884,97.7526,99.5712,1.1574,99.0586,99.131,100.0017,1636.5013,1428.9493,207.552,55.4245,93,2.6557,3.4732,15.9108,6.88,0.1722,0,0,80.3645,94.0424,13.8561,33.8273,9.7968,15.1937,10.6623,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_5,5,HRE-0124-Ruwa,100%,100,99.542,99.8641,96.9297,99.6838,0.523,99.2934,99.3409,100.0017,1824.6688,1652.2032,172.4656,42.3297,68,2.665,3.4684,15.6221,5.5769,0.162,0,0,89.4678,87.5229,10.5824,23.7101,9.8357,15.3285,12.0363,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_4,4,HRE-0124-Ruwa,100%,100,98.6985,99.6952,95.499,99.3376,3.1183,99.7927,99.7982,100.0017,502.6782,462.8798,39.7984,6.4368,14,7.7287,5.5203,16.2047,4.8771,0.1785,0,0,55.6109,45.9203,1.6092,14.4959,8.8885,10.6982,2.552,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_3,3,HRE-0124-Ruwa,100%,100,99.5904,99.8062,97.2569,99.5562,1.7041,99.2324,99.34,100.0017,1234.9292,1049.1977,185.7315,47.2761,79,2.7868,3.241,17.05,10.8616,0.1875,0,0,76.8882,90.6913,11.819,19.6624,9.4357,12.8815,8.2383,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_2,2,HRE-0124-Ruwa,100%,100,99.5149,99.8673,96.5879,99.6592,0.6247,99.2269,99.3045,100.0017,1955.1239,1745.0477,210.0762,34.9814,54,3.6274,4.4979,14.181,7.718,0.1462,0,0,87.5942,85.2556,8.7454,20.556,10.0034,13.0168,11.4388,0
2026-04-23,HRE-0124-Ruwa,CELL_TDD,Ruwa_LTE_1,1,HRE-0124-Ruwa,100%,100,99.5558,99.8543,98.3432,99.7154,1.871,99.7519,99.7639,100.0017,475.1944,441.416,33.7784,4.8964,13,5.4928,4.8239,14.9038,4.3407,0.158,0,0,54.0454,37.3162,1.2241,11.9198,7.5598,8.4832,2.3146,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_6,6,HRE-0103-Mabvuku,100%,100,92.9704,98.4506,84.5985,98.5467,3.7442,99.3728,99.4648,100.0008,522.0171,482.6935,39.3237,9.1731,23,6.5663,1.9636,15.4385,9.4445,0.1939,0,0,41.6811,56.7699,2.2933,35.534,9.6098,11.0973,2.5164,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_5,5,HRE-0103-Mabvuku,100%,100,91.9596,99.57,67.8841,99.5929,0.9687,99.1579,99.3789,100.0008,439.2077,398.6559,40.5518,10.2251,23,7.2612,2.5455,13.8661,8.1318,0.1679,0,0,38.8483,49.6671,2.5563,31.3621,9.4934,10.8495,2.3276,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_4,4,HRE-0103-Mabvuku,100%,100,99.3955,99.9043,96.2876,99.5756,0.8384,97.2243,98.1262,100.0008,1532.6535,1382.2648,150.3887,25.2745,53,6.2091,5.3431,12.968,5.0634,0.1431,0,0,76.1427,61.1436,6.3186,50.6666,11.2933,17.4017,2.5173,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_3,3,HRE-0103-Mabvuku,100%,100,95.7995,99.4765,88.5725,98.6355,2.5276,99.4167,99.3548,100.0008,471.0757,434.9545,36.1211,9.0188,20,7.3025,1.9625,12.5042,7.5207,0.1529,0,0,39.3635,56.2998,2.2547,30.3575,9.0803,11.1625,2.7589,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_2,2,HRE-0103-Mabvuku,100%,100,93.8255,99.8534,82.2413,99.5783,1.316,99.8934,99.2255,100.0008,775.4648,716.9461,58.5187,14.1216,29,10.1562,3.0118,12.7173,6.5626,0.1451,0,0,39.1002,50.7003,3.5304,29.9718,9.7843,14.4586,2.1763,0
2026-04-23,HRE-0103-Mabvuku,CELL_TDD,Mabvuku_LTE_1,1,HRE-0103-Mabvuku,100%,100,99.4758,99.9678,95.4305,99.7399,0.7822,99.4275,99.6736,100.0008,1776.2288,1639.457,136.7718,26.363,47,7.0955,3.8188,11.873,3.545,0.1311,0,0,76.031,67.0994,6.5907,42.5147,11.2788,18.5979,2.3323,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_6,6,HRE-0136-Westlea,100%,100,98.7673,98.9198,97.4069,99.7319,0.9421,99.0545,99.0762,100,799.4488,712.4037,87.0451,15.0581,28,4.8919,4.8903,14.4827,5.902,0.1682,0,0,61.7398,51.1603,3.7645,46.1502,10.6113,10.9616,2.5514,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_5,5,HRE-0136-Westlea,100%,100,96.1858,99.6548,84.5754,99.0576,1.3395,99.7141,99.7334,100,986.5065,903.7092,82.7973,13.2781,26,10.5931,4.4304,12.5469,4.7145,0.1423,0,0,41.6761,56.2597,3.3195,33.2378,10.9794,16.8987,2.1509,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_4,4,HRE-0136-Westlea,100%,100,96.5532,99.7366,87.1665,99.7641,1.3926,98.8128,98.9206,100,370.9587,338.7673,32.1914,8.3043,18,4.2183,2.4402,17.1719,8.2351,0.2163,0,0,50.134,47.8039,2.0761,37.9259,9.3088,7.8561,2.8446,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_3,3,HRE-0136-Westlea,100%,100,99.4196,99.5002,98.4317,99.7628,0.6075,98.5369,98.809,100,1031.3659,890.7882,140.5778,18.9507,33,6.573,7.1024,12.4383,4.8495,0.1429,0,0,58.6741,58.7708,4.7377,38.1804,10.7461,13.3733,2.4748,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_2,2,HRE-0136-Westlea,100%,100,98.1213,99.9144,91.362,99.2367,1.4973,99.91,99.8394,100,1157.1347,1069.956,87.1787,12.7309,22,13.3444,5.3158,11.1116,4.345,0.1288,0,0,38.9272,52.342,3.1827,23.2655,11.1821,17.2871,1.888,0
2026-04-23,HRE-0136-Westlea,CELL_TDD,Westlea_LTE_1,1,HRE-0136-Westlea,100%,100,98.5589,99.8089,93.5432,99.7379,0.8921,97.7689,98.0392,100,594.9282,545.6489,49.2794,12.4153,26,4.8805,3.5448,15.3809,5.576,0.1835,0,0,53.0437,45.3601,3.1038,36.7503,9.4297,8.6336,2.6988,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_6,6,HRE-0101-Kuwadzana Extension,100%,100,98.0069,99.8194,86.2836,99.6392,0.79,99.4843,99.4334,100.0012,2291.2113,2040.9178,250.2935,73.7447,114,2.288,3.477,18.3446,7.4544,0.2001,0,0,84.9654,92.8359,18.4362,38.1578,11.323,18.1288,19.9056,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_5,5,HRE-0101-Kuwadzana Extension,100%,100,99.6891,99.9153,97.0443,99.7156,0.6134,99.3789,99.4272,100.0012,2239.9633,1999.114,240.8493,78.0578,119,2.1293,3.4718,19.5159,6.3286,0.2192,0,0,88.3435,92.0736,19.5145,33.5929,11.4876,17.7607,31.6022,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_4,4,HRE-0101-Kuwadzana Extension,100%,100,97.0314,99.8785,85.4405,99.6917,1.4372,99.6527,99.5417,100.0014,685.6301,609.2012,76.4289,39.036,65,3.9514,2.1083,17.5465,9.3122,0.1888,0,0.0003,58.0772,99.7802,9.759,22.4017,11.1667,15.3397,3.497,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_3,3,HRE-0101-Kuwadzana Extension,100%,100,98.9472,99.8494,91.1492,99.7517,0.4235,99.3489,99.4046,100.0014,2908.5969,2564.2937,344.3031,62.9718,95,3.3365,5.983,13.8174,8.8167,0.1537,0,0,85.6768,84.8537,15.743,32.3174,10.188,10.6452,9.8293,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_2,2,HRE-0101-Kuwadzana Extension,100%,100,99.8033,99.9418,97.8911,99.7774,0.459,99.2681,99.2525,100.0012,3618.9321,3244.5852,374.3469,86.3224,155,3.2123,4.8757,13.9613,9.1259,0.1669,0,0,87.1257,87.8881,21.5806,29.9045,9.9565,12.5609,12.9579,0
2026-04-23,HRE-0101-Kuwadzana Extension,CELL_TDD,Kuwadzana Extension_LTE_1,1,HRE-0101-Kuwadzana Extension,100%,100,96.9346,99.6814,86.7041,99.7131,1.8409,99.8358,99.8356,100.0012,2094.7867,1892.4791,202.3076,30.1247,52,6.3121,5.1527,13.3128,13.7294,0.1449,0,0.0001,74.1006,74.4803,7.5312,25.6081,10.0836,12.9612,3.7544,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_6,6,MSH-0346-Twinlakes,100%,100,98.0223,99.8416,82.2034,99.7804,1.0438,100,100,100.0016,133.5747,117.9452,15.6295,5.1112,13,6.2724,1.9622,13.9505,4.9311,0.1999,0,0.0002,14.9014,46.3256,1.2778,18.0102,10.7727,9.4646,2.4145,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_5,5,MSH-0346-Twinlakes,100%,100,98.8722,99.9028,94.4498,99.5913,0.9867,99.892,99.8997,100.0016,1086.9542,969.8568,117.0973,18.9433,37,6.6967,4.5703,13.7898,5.0556,0.1631,0,0,62.9576,64.0512,4.7358,43.3213,9.9893,14.0065,2.5434,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_4,4,MSH-0346-Twinlakes,100%,100,99.5528,99.9177,96.0578,99.8643,0.5639,99.8965,99.8979,100.0016,195.5285,178.1813,17.3472,6.9631,16,4.7064,1.5425,15.379,4.3554,0.1985,0,0,25.1943,45.3814,1.7408,24.7145,9.9087,8.842,2.6402,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_3,3,MSH-0346-Twinlakes,100%,100,96.9716,99.8075,88.27,99.5704,1.3347,100,100,100.0016,235.0564,183.2546,51.8018,3.7366,12,13.3958,6.4379,8.8596,4.1401,0.1133,0,0.0002,10.4756,43.876,0.9342,12.6481,11.2959,13.8177,2.327,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_2,2,MSH-0346-Twinlakes,100%,100,98.909,99.9161,91.2449,99.5772,0.8568,99.8757,99.9125,100.0016,1135.7219,1010.0092,125.7126,20.4546,34,6.3252,4.9376,13.3196,4.8909,0.1591,0,0,60.9643,61.8269,5.1137,38.195,10.1367,13.0266,2.4721,0
2026-04-23,MSH-0346-Twinlakes,CELL_TDD,Twinlakes_LTE_1,1,MSH-0346-Twinlakes,100%,100,99.8898,99.9921,98.4881,99.8763,0.4259,99.9274,99.9322,100.0016,611.1266,545.216,65.9106,10.5703,23,11.7246,3.6086,10.7437,3.8895,0.1218,0,0,23.6492,52.1983,2.6426,20.5285,10.9077,17.3595,2.2115,0
2026-04-23,MSH-0338-Norton Knowe,CELL_TDD,Norton Knowe_LTE_6,6,MSH-0338-Norton Knowe,100%,100,98.7087,99.5177,93.7312,97.411,0.5188,99.8835,99.8962,100,405.9093,371.2756,34.6337,10.8894,24,6.6362,2.6251,16.2598,6.6939,0.2178,0,0,38.5454,49.9698,2.7223,31.7353,10.5124,8.9076,2.515,0
2026-04-23,MSH-0338-Norton Knowe,CELL_TDD,Norton Knowe_LTE_5,5,MSH-0338-Norton Knowe,100%,100,98.3691,99.3368,94.4948,99.5445,1.1997,99.7775,99.6868,100,263.9578,243.9347,20.023,6.7615,16,6.6153,1.6195,13.292,5.0536,0.1721,0,0.0001,29.6908,47.0805,1.6904,25.5494,10.1394,9.6245,2.5366,0
2026-04-23,MSH-0338-Norton Knowe,CELL_TDD,Norton Knowe_LTE_4,4,MSH-0338-Norton Knowe,100%,100,97.9175,99.2927,89.3226,98.7399,2.2635,99.7851,99.7967,100,400.0959,372.2348,27.8611,8.2864,19,6.9511,2.0594,13.0761,6.5974,0.1744,0,0,38.5651,46.2894,2.0716,32.397,9.6469,9.4391,2.3901,0
